id,text,description
504,Een rustige inrichting van de openbare ruimte is gebaat bij zo weinig mogelijk objecten in de openbare ruimte en dus zo min mogelijk borden op straat. Daarom zijn we terughoudend in het plaatsen van borden.,"In Amsterdam staan veel borden op straat. Niet alle borden zijn nodig en correct. Voor dezelfde regeling worden soms verschillende borden gebruikt. Sommige borden worden niet onderhouden omdat niemand ernaar omkijkt. Dit draagt niet bij aan de duidelijkheid van bebording en aan een rustig ingerichte openbare ruimte. Daarom is de Bordengids opgesteld, als ambtelijke richtlijn voor de omgang met borden, vastgesteld door de Stuurgroep Inrichting Openbare Ruimte (SIOR).

De Bordengids heeft als doel om:
• Onnodige en foutieve borden zoveel als mogelijk te voorkomen;
• De borden, die de gemeente plaatst, zo effectief mogelijk te laten zijn. Dit kan door niet meer borden te gebruiken dan nodig is;
• En, om voor dezelfde situaties dezelfde borden te gebruiken (uniformiteit). Uniformiteit vergroot de inkoopbaarheid, voorraadbeheer en de herkenbaarheid.

De Bordengids voorziet in een Stappenschema waarmee afwegingen kunnen worden gemaakt over borden.

• Stap 1: bepaal of een permanent bord wel de juiste oplossing is voor het probleem. Niet in alle gevallen is een permanent bord de oplossing voor een probleem. Soms kan met bijvoorbeeld een bewonersbrief een beter resultaat worden behaald. Of er zijn minder borden nodig in combinatie met een bewonersbrief, of tegels met een symbool. Ook kan tijdelijke bebording een oplossing vormen en daarmee voorkomen worden dat bebording eeuwig blijft staan in de openbare ruimte. Bij deze afwegingen kan een communicatieadviseur adviseren. 

• Stap 2: wees bekend met relevante APV-artikelen die gelden voor bebording en andere fysieke uitingen. Voor alle borden en andere boodschappen in de openbare ruimte zijn de APV-artikelen 4.2 en 4.3 altijd van toepassing. Verkeersborden vallen niet onder deze APV-bepalingen want daar geldt een formele wet voor (de Wegenverkeerswet). De gemeente richt de openbare ruimte in met voorwerpen als lantaarnpalen, kademuren, relingen, bomen, et cetera. Ook borden en dragers behoren daartoe. Artikel 4.2 van de APV bevat een algemeen verbod op het vastmaken van voorwerpen aan deze gemeentelijke eigendommen zonder onthefing.  In artikel 4.3 van de APV wordt aangegeven dat het verboden is om zonder een vergunning van het college voorwerpen of stoffen op, aan, in of boven de weg te plaatsen, aan te brengen, te hebben of te storten. De vergunningsplicht geldt voor iedereen; dus ook voor de gemeente! In dit artikel 4.3 gaat het niet over het vastmaken van zaken aan gemeentelijke eigendommen, maar om het plaatsen van objecten in de openbare ruimte, waaronder borden.

• Stap 3: bepaal tot welke groep borden het te plaatsen bord behoort en welke daarvoor gelden. In de bordengids zijn meer dan 10 groepen borden onderscheiden zoals reclameborden, verkeersborden, leefregelborden, etc. Per bordengroep is een tabel opgesteld met informatie over eventuele wet- en regelgeving en/of gemeentelijk beleid, de vormeisen die gelden en waar advies kan worden ingewonnen en hoe bebordingsvoorstellen eventueel beoordeeld worden en door wie. Per bordengroep is ook weergegeven wie de plaatsing en het beheer van borden dient te bekostigen. 

• Stap 4: neem kennis van algemene uitgangspunten voor bebording, de inkoop ervan en het beheer. In stap 4 staan algemene uitgangspunten voor bebording, de inkoop en het beheer van borden werkt. De informatie vormt een soort checklist om een concreet bebordingsvoorstel nog eens goed tegen het licht te houden. Aandachtspunten als zichtbaarheid, “bordendrukte”, aandacht voor goede teksten, etc. worden bij deze stap omschreven. Daarnaast wordt aangegeven hoe de inkoop werkt via het Raamcontract Straatmeubilair en de uitgangpunten voor beheer.
"
505,"De gemeente beschermt, aanvullend aan de wettelijk beschermde soorten, specifieke planten en dieren in Amsterdam. Deze soorten worden Amsterdamse beleidssoorten genoemd.",De Amsterdamse gedragscode flora en fauna is een aanvulling op de sectorale gedragscode soortbescherming voor gemeenten en de (inter)nationale bescherming van soorten middels de Wet natuurbescherming. In de Amsterdamse gedragscode flora en fauna staan aanvullende voorwaarden geformuleerd voor het specifieke lokale karakter van de gemeente Amsterdam.
506,De gemeente geeft zorgvuldig invulling aan de wettelijke verplichting tot zorgvuldig handelen voor in het wild levende planten en dieren. De wijze waarop dit wordt gedaan staat uitgewerkt in de Amsterdamse gedragscode flora en fauna.,Bij uitvoering van gemeentelijke taken heeft de gemeente de verplichting om zorgvuldig te handelen ten aanzien van in het wild levende planten en dieren. Dit geldt voor bestendig beheer en onderhoud en voor ruimtelijke ontwikkelingen. Per terreintype is in de Amsterdamse gedragscode flora en fauna aangegeven welke maatregelen en voorwaarden gelden.
507,Uitgangspunt is dat voor flora wordt ingezet op zoveel mogelijk handhaven van bestaande natuurwaarden bij ruimtelijke ontwikkeling en inrichting.,"Dit betekent concreet dat ingezet wordt op het handhaven van muurvegetaties, ook als hier geen beschermde soorten of aandachtssoorten aanwezig zijn. Ook wordt zorgvuldig omgegaan met locaties met schrale grond, omdat deze vaak een goed startpunt vormen voor ontwikkeling van natuurwaarden. Behoud en ontwikkeling van soortenrijke vegetaties, zoals bloemrijke bermen en graslanden met o.a. orchideeën, is daarom een uitgangspunt. Bij ingrepen in schrale grond wordt daarom ook weer schrale grond teruggebracht. Met inzaaien wordt zeer terughoudend omgegaan; hierbij worden de richtlijnen uit het Handboek Groen gehanteerd.
"
508,"Bij herinrichting geldt dat er geen nieuwe ecologische knelpunten mogen ontstaan en/of een verhoogd risico op veel verkeersslachtoffers. 
","Dit geldt zowel voor herinrichting op land en in/langs water.  Bij het werken in/langs water geldt dat het risico op dieren te water tijdens de werkzaamheden en in de nieuwe inrichting niet mag toenemen. _x000D_
_x000D_
Voor de uitgangspunten voor inrichting wordt verwezen naar het Handboek Groen, waarin maatregelen zijn opgenomen voor vluchtroutes als dieren te water raken (fauna-uittreedplaatsen; FUP). _x000D_
"
509,Sinds het begin van de vorige eeuw zet de gemeente actief in op realisatie van nieuwe kunstwerken in de openbare ruimte. Dat gebeurt met gerichte opdrachten aan kunstenaars en integratie van de kunst in de inrichtingsplannen van nieuwe wijken. De toevoeging van kunst draagt bij aan de kwaliteit van de inrichting van de openbare ruimte en de leefbaarheid in de stad.,"Amsterdam kent een rijk en divers aanbod aan kunst en cultuur, waaronder kunst die je tegenkomt in de openbare ruimte. Van vrijstaande beeldhouwwerken op pleinen en in parken tot kunstwerken geïntegreerd in gebouwen of bruggen.

Door deze jarenlange inzet van de gemeente is een ruim arsenaal aan kunstwerken ontstaan. In het Kunstenplan 2017-2020 is geconstateerd dat nieuwe stedelijke ontwikkelingen vragen om een andere aanpak van de uitvoering van kunst in de openbare ruimte. De afgelopen periode waren de stadsdelen verantwoordelijk voor kunst in de openbare ruimte, zowel voor het beheer van het bestaande collectie als voor aanvulling door middel van opdrachten. Daarnaast heeft een aantal andere gemeentelijke onderdelen in de loop der jaren kunstwerken aan bruggen, in tunnels en op metrostations gerealiseerd. Ook dat heeft veel nieuwe kunst in de stad opgeleverd. 
Nu het aantal werken in de openbare ruimte zo groot is geworden en we opnieuw in een fase zijn aanbeland waarin de stad snel groeit, is de behoefte ontstaan om meer lijn te brengen in het realiseren van nieuwe werken en het geheel van werken in de openbare ruimte als een collectie te benaderen.
"
510,"Voor de komende periode zet de gemeente in op nieuwe kunstinitiatieven bij grootschalige (her)inrichtingsvoorstellen, zoals in ontwikkelgebieden en -buurten. Aan de stad worden de komende jaren veel nieuwe wijken toegevoegd of oude wijken opgeknapt. Bij de nieuwe inrichting hoort kunst.","De nadruk bij de realisatie van nieuwe kunstwerken zal liggen op de versnellingsgebieden in het kader van Koers 2025.  Welke kunstwerken worden gerealiseerd is afhankelijk van de locatie. De invulling wordt per geval bepaald door een commissie of stadscurator op basis van omstandigheden zoals de beschikbare ruimte, ontwerpprincipes van de omgeving, budget, historie of wensen uit de buurt.

Daarnaast blijft er ruimte voor initiatieven uit de samenleving, bijvoorbeeld omdat er behoefte bestaat om met een kunstwerk een persoon of gebeurtenis te herdenken. Belangrijk hierbij is dat de gemeente met de initiatiefnemers zorg draagt voor een gedegen proces, dat leidt tot de realisatie van een kunstwerk dat aansluit bij de omgeving. Om deze faciliterende rol te kunnen vervullen, is binnen de gemeente voldoende capaciteit nodig.
"
512,Bij nieuwe kunstwerken worden direct informatiebordjes geplaatst.,
514,Bij de toevoeging van nieuwe kunstwerken zal rekening moeten worden gehouden met dekking van de beheerkosten.,
515,Kunst moet zo vroeg mogelijk in elke stap van het Plaberum worden meegenomen met een verplicht besluit voor elke fase van het Plaberum. Dit geeft de garantie dat kunst een plek krijgt in nieuwe gebieden.,"In het Amsterdamse proces dat ruimtelijke plannen moeten doorlopen; het Plan- en Besluitvormingsproces Ruimtelijke Maatregelen (kortweg: het Plaberum, zijn vier fasen onderscheiden: de verkenningsfase, de haalbaarheidsfase, de ontwerpfase en de uitvoeringsfase. Aan het einde van elke fase zal in een besluit aangegeven moeten worden of èn hoe kunst geïntegreerd gaat worden in het desbetreffende gebied. Het zal een vast onderdeel uitmaken van het model voor maatschappelijke voorzieningen. De afweging moet beredeneerd worden (bijvoorbeeld op basis van de omvang en toekomstig gebruik van het gebied). In de volgorde van de fasen zal die beschrijving steeds concreter worden. Opname van kunst in de fasebesluiten (principebesluit, projectbesluit, investeringsbesluit), zorgen ervoor dat de realisatie van kunst ook meegenomen kan worden in de financiële dekking van de gebiedsontwikkeling (via de grondexploitatie). "
516,"De opdrachtgever is verantwoordelijk voor het hele traject tot aan de realisatie van het kunstwerk. Het opdrachtgever verschilt daarbij per locatie of gebied en bepaalt mede het succes van kunstprojecten.

","Daarom is het goed te onderscheiden wie bij de verschillende categorieën van kunstprojecten opdrachtgever is. Wanneer de gemeente opdrachtgever is, is het organisatie-onderdeel dat verantwoordelijk is voor het gebied of de locatie opdrachtgever: 
- Bij realisatie van kunst in een ontwikkelingsgebied is Grond en Ontwikkeling opdrachtgever. 
- Bij realisatie van een nieuw kunstwerk in een bestaand gebied is het desbetreffende stadsdeel opdrachtgever. 
- In specifieke projectgebieden (zoals de Zuidas of de Noord/Zuidlijn) is de desbetreffende gemeentelijke afdeling verantwoordelijk (Zuidas of Metro en Tram). 
- Bij kunst aan of in publiek toegankelijke gebouwen is de opdrachtgever van de bouw verantwoordelijk voor de kunstopdracht (Gemeentelijk Vastgoed of Onderwijs, Jeugd en Zorg/Onderwijshuisvesting). 

De opdrachtgever is verantwoordelijk voor het hele traject dat moet leiden tot de realisatie van het kunstwerk. Bij de uitvoering kan expertise van buiten het eigen organisatie-onderdeel worden ingeschakeld.
"
517,Bij het plaatsen van kunst in de openbare ruimte dient de opdrachtgever vooraf te bepalen op welke manier wordt gecommuniceerd over het besluitvormingsproces omtrent het kunstwerk. De opdrachtgever draagt zorg voor het verkrijgen van draagvlak voor het kunstwerk. ,"In de startfase van elk kunstproject moet worden bepaald wie dat publiek is dat betrokken is of moet worden. Dit is een belangrijke taak van de opdrachtgever. En het is bij elk project verschillend.

Belangrijk is dat de opdrachtgever vooraf bepaalt hoe groot de participatie van het publiek kan zijn en dat helder wordt gecommuniceerd over het besluitvormingsproces. Bovenal is belangrijk dat de opdrachtgever in elke fase van de realisatie (van het ontwerp tot de uitvoering) werkt aan draagvlak bij het (betrokken) publiek.

Het streven naar draagvlak betekent niet dat de kunstenaar die in opdracht werkt in zijn ontwerp altijd rekening moet houden met de mening van de meerderheid. Want rekening houden met de gemene deler levert niet altijd de gewenste kwaliteit kunst op. Het is de taak van de opdrachtgever om duidelijk te maken binnen welke voorwaarden de kunstenaar aan zijn ontwerp kan werken. Dat kan betekenen dat de kunstenaar kan worden gevraagd deel te nemen aan communicatie- of participatie-activiteiten, die onderdeel uitmaken van het vergroten van het draagvlak bij het publiek. Maar het is aan de opdrachtgever om zorg te dragen voor het verkrijgen van draagvlak tijdens het proces.
"
518,"Als de gemeente en/of bewoners kunst in de openbare ruimte in bestaande gebieden willen realiseren, dan dient dit in wijkvernieuwingsplannen en/of gebiedsagenda’s en gebiedsplannen te worden opgenomen. De uitingsvorm van kunst kan divers zijn.","In oudere wijken van de stad vindt vernieuwing plaats om de leefbaarheid te verbeteren, door onder andere het opknappen van woningen en het opnieuw inrichten van de openbare ruimte. In samenspraak met woningbouwcorporaties stelt de gemeente voor deze ontwikkelbuurten wijkvernieuwingsplannen op. Kunst in de openbare ruimte kan onderdeel van deze plannen uitmaken. Per gebied wordt bekeken of kunst een toegevoegde waarde heeft.

Met de introductie van het gebiedsgericht werken (in 22 gebieden) worden voor elk gebied gebiedsagenda’s en gebiedsplannen gemaakt. Ook hierin kan kunst in de openbare ruimte worden opgenomen, afhankelijk van de wensen in het gebied. Hier is vooral ruimte voor initiatieven uit de maatschappij (burgerinitiatieven). Naast de inzet op nieuwe permanente kunstwerken zijn ook tijdelijke kunstwerken mogelijk. Deze kunstwerken kunnen zowel fysieke objecten als tijdelijke artistiek interventies zijn, waarbij voor een beperkte periode iets wordt toegevoegd aan de publieke ruimte: een performance, een projectie, en verhaal, muziek, een ervaring, een proces of een experiment. 
"
